# cjxl v0.12.0, generated 2026-02-18
corpus,image,width,height,distance,effort,size_bytes,ssimulacra2,butteraugli,enc_wall_s,enc_user_s,enc_sys_s
clic2025,58104815,1024,1024,1.0,5,284975,85.12487962,1.5146225691,0.07,0.26,0.21
clic2025,58104815,1024,1024,1.0,6,285636,85.08029091,1.5074191093,0.10,0.33,0.42
clic2025,58104815,1024,1024,1.0,7,285746,85.13509157,1.4235001802,0.19,0.50,0.41
clic2025,58104815,1024,1024,1.0,8,283534,85.13749284,1.4955716133,1.02,1.33,0.52
clic2025,58104815,1024,1024,1.5,5,202046,79.28553089,2.1038124561,0.07,0.16,0.32
clic2025,58104815,1024,1024,1.5,6,202923,79.29680254,2.0821862221,0.10,0.42,0.32
clic2025,58104815,1024,1024,1.5,7,202603,79.29736283,2.0984916687,0.19,0.41,0.46
clic2025,58104815,1024,1024,1.5,8,198253,78.99714979,1.9338009357,1.00,1.26,0.57
clic2025,58104815,1024,1024,2.0,5,151038,73.81163362,2.8042879105,0.07,0.17,0.32
clic2025,58104815,1024,1024,2.0,6,152254,74.05177365,2.6150932312,0.10,0.37,0.37
clic2025,58104815,1024,1024,2.0,7,152464,74.00595756,2.6258695126,0.18,0.47,0.39
clic2025,58104815,1024,1024,2.0,8,146673,73.40268195,2.5202286243,1.00,1.10,0.66
clic2025,58104815,1024,1024,2.5,5,117608,68.97433115,3.0924620628,0.07,0.27,0.24
clic2025,58104815,1024,1024,2.5,6,119646,69.33155009,2.9720757008,0.10,0.34,0.38
clic2025,58104815,1024,1024,2.5,7,119599,69.27314819,2.9720757008,0.18,0.43,0.42
clic2025,58104815,1024,1024,2.5,8,113814,68.32752274,3.1123142242,1.01,1.05,0.70
clic2025,58104815,1024,1024,3.0,5,95901,64.18756458,3.7081866264,0.06,0.18,0.28
clic2025,58104815,1024,1024,3.0,6,98430,64.82909697,3.7023911476,0.10,0.22,0.48
clic2025,58104815,1024,1024,3.0,7,98668,64.92288877,3.7023913860,0.20,0.35,0.64
clic2025,58104815,1024,1024,3.0,8,95571,63.75650918,3.4721953869,1.03,1.21,0.78
clic2025,58104815,1024,1024,4.0,5,70866,52.57498035,4.1906738281,0.07,0.19,0.28
clic2025,58104815,1024,1024,4.0,6,73834,56.75431877,4.2924399376,0.10,0.36,0.38
clic2025,58104815,1024,1024,4.0,7,73972,56.98938753,4.2745270729,0.20,0.44,0.54
clic2025,58104815,1024,1024,4.0,8,70649,55.27198663,4.3907680511,1.01,1.18,0.81
clic2025,58104815,1024,1024,5.0,5,57167,45.01389153,5.2769083977,0.06,0.15,0.35
clic2025,58104815,1024,1024,5.0,6,58997,49.96527461,5.2641215324,0.09,0.24,0.40
clic2025,58104815,1024,1024,5.0,7,59205,50.14704938,5.2134938240,0.20,0.44,0.49
clic2025,58104815,1024,1024,5.0,8,54771,47.26003439,5.0145177841,1.01,1.00,0.92
clic2025,5dbdb989,1024,1024,0.25,5,713771,93.63512168,0.6477088928,0.07,0.25,0.26
clic2025,5dbdb989,1024,1024,0.25,6,713242,93.63564526,0.6477098465,0.08,0.47,0.21
clic2025,5dbdb989,1024,1024,0.25,7,712358,93.63223788,0.6477037072,0.08,0.43,0.25
clic2025,5dbdb989,1024,1024,0.25,8,737973,94.07125652,0.4078611135,0.90,1.10,0.60
clic2025,5dbdb989,1024,1024,0.5,5,506537,89.78083899,0.9668765664,0.07,0.19,0.33
clic2025,5dbdb989,1024,1024,0.5,6,505627,89.73736532,0.9661935568,0.08,0.33,0.34
clic2025,5dbdb989,1024,1024,0.5,7,505934,89.73549908,0.9679983854,0.08,0.46,0.19
clic2025,5dbdb989,1024,1024,0.5,8,542528,90.82688227,0.7537082434,0.90,0.94,0.71
clic2025,5dbdb989,1024,1024,1.0,5,346901,83.07551996,1.7525308132,0.07,0.17,0.34
clic2025,5dbdb989,1024,1024,1.0,6,344677,82.90964226,1.7325493097,0.11,0.37,0.43
clic2025,5dbdb989,1024,1024,1.0,7,344825,82.87496061,1.6678397655,0.11,0.41,0.40
clic2025,5dbdb989,1024,1024,1.0,8,351751,83.64044683,1.3765995502,0.95,1.15,0.68
clic2025,5dbdb989,1024,1024,1.5,5,250239,75.12795801,2.6584103107,0.07,0.25,0.26
clic2025,5dbdb989,1024,1024,1.5,6,247383,75.25694753,2.6999416351,0.10,0.36,0.39
clic2025,5dbdb989,1024,1024,1.5,7,247619,75.18816697,2.7022023201,0.10,0.33,0.46
clic2025,5dbdb989,1024,1024,1.5,8,253498,76.96620804,2.0976440907,0.94,1.11,0.62
clic2025,5dbdb989,1024,1024,2.0,5,180889,67.46930394,3.1569089890,0.07,0.17,0.31
clic2025,5dbdb989,1024,1024,2.0,6,180122,67.78613223,3.2665638924,0.10,0.36,0.37
clic2025,5dbdb989,1024,1024,2.0,7,180221,67.79140513,3.2340488434,0.10,0.32,0.47
clic2025,5dbdb989,1024,1024,2.0,8,184710,69.76486485,2.8974008560,0.94,1.07,0.64
clic2025,5dbdb989,1024,1024,2.5,5,139256,61.57542125,3.6787054539,0.07,0.19,0.32
clic2025,5dbdb989,1024,1024,2.5,6,140581,62.33966050,3.6461579800,0.10,0.37,0.33
clic2025,5dbdb989,1024,1024,2.5,7,140665,62.31597925,3.6461579800,0.10,0.40,0.33
clic2025,5dbdb989,1024,1024,2.5,8,139417,63.11271482,3.1806273460,0.95,1.11,0.64
clic2025,5dbdb989,1024,1024,3.0,5,113550,57.42099832,3.9216477871,0.06,0.26,0.24
clic2025,5dbdb989,1024,1024,3.0,6,116048,58.25214866,3.9573736191,0.10,0.33,0.38
clic2025,5dbdb989,1024,1024,3.0,7,116492,58.06586232,3.9985370636,0.12,0.40,0.43
clic2025,5dbdb989,1024,1024,3.0,8,113075,57.62367271,3.8676795959,0.96,1.08,0.71
clic2025,5dbdb989,1024,1024,4.0,5,84515,49.14055084,5.1097068787,0.06,0.20,0.25
clic2025,5dbdb989,1024,1024,4.0,6,87895,51.32748039,5.1503868103,0.10,0.40,0.33
clic2025,5dbdb989,1024,1024,4.0,7,88060,51.35497593,5.2691450119,0.12,0.33,0.51
clic2025,5dbdb989,1024,1024,4.0,8,84089,50.44207144,5.0353088379,0.97,1.13,0.71
clic2025,5dbdb989,1024,1024,5.0,5,69677,43.67428960,5.7244124413,0.06,0.20,0.27
clic2025,5dbdb989,1024,1024,5.0,6,71504,46.14681921,5.7312293053,0.09,0.29,0.37
clic2025,5dbdb989,1024,1024,5.0,7,71638,46.24464009,5.7248640060,0.11,0.31,0.47
clic2025,5dbdb989,1024,1024,5.0,8,67105,44.53753194,5.7485046387,0.97,1.19,0.61
clic2025,5e5ce435,1024,1024,0.25,5,666951,92.22066344,0.5556796193,0.08,0.24,0.28
clic2025,5e5ce435,1024,1024,0.25,6,666229,92.24957873,0.5557039380,0.08,0.48,0.16
clic2025,5e5ce435,1024,1024,0.25,7,670312,92.36768065,0.5518894196,0.16,0.35,0.40
clic2025,5e5ce435,1024,1024,0.25,8,691289,92.64232653,0.3914735317,0.98,1.12,0.63
clic2025,5e5ce435,1024,1024,0.5,5,470668,87.43236181,0.9929240346,0.07,0.18,0.33
clic2025,5e5ce435,1024,1024,0.5,6,469838,87.48563982,1.0325453281,0.08,0.49,0.14
clic2025,5e5ce435,1024,1024,0.5,7,470530,88.10827967,0.9926355481,0.16,0.46,0.30
clic2025,5e5ce435,1024,1024,0.5,8,506191,89.23855380,0.7504842877,0.97,1.07,0.70
clic2025,5e5ce435,1024,1024,1.0,5,321545,78.72802929,2.0188994408,0.07,0.19,0.33
clic2025,5e5ce435,1024,1024,1.0,6,320299,78.95427514,1.9458173513,0.11,0.47,0.34
clic2025,5e5ce435,1024,1024,1.0,7,318976,79.11186422,1.9526318312,0.19,0.43,0.48
clic2025,5e5ce435,1024,1024,1.0,8,332479,81.07519074,1.4110825062,1.00,1.28,0.58
clic2025,5e5ce435,1024,1024,1.5,5,210688,68.38897665,2.6224367619,0.07,0.23,0.30
clic2025,5e5ce435,1024,1024,1.5,6,210098,68.48203029,2.6642677784,0.10,0.34,0.40
clic2025,5e5ce435,1024,1024,1.5,7,209905,68.82129158,2.6630358696,0.18,0.56,0.31
clic2025,5e5ce435,1024,1024,1.5,8,229110,73.76873543,2.0792272091,0.99,1.08,0.72
clic2025,5e5ce435,1024,1024,2.0,5,154939,60.63224515,3.1618578434,0.07,0.14,0.38
clic2025,5e5ce435,1024,1024,2.0,6,154856,61.14210880,3.2068099976,0.10,0.40,0.33
clic2025,5e5ce435,1024,1024,2.0,7,154990,61.46971108,3.2063620090,0.18,0.50,0.35
clic2025,5e5ce435,1024,1024,2.0,8,165005,64.96612939,2.7449827194,1.00,1.20,0.59
clic2025,5e5ce435,1024,1024,2.5,5,119010,54.92745892,3.3850026131,0.06,0.19,0.31
clic2025,5e5ce435,1024,1024,2.5,6,120290,55.63730902,3.3590788841,0.10,0.37,0.35
clic2025,5e5ce435,1024,1024,2.5,7,120273,55.95479540,3.3486838341,0.18,0.42,0.42
clic2025,5e5ce435,1024,1024,2.5,8,118395,57.20869562,3.1645874977,0.99,1.14,0.63
clic2025,5e5ce435,1024,1024,3.0,5,98414,51.47201176,3.5634970665,0.06,0.23,0.23
clic2025,5e5ce435,1024,1024,3.0,6,99649,51.79685543,3.6099710464,0.10,0.30,0.41
clic2025,5e5ce435,1024,1024,3.0,7,100083,52.13626934,3.5721654892,0.21,0.43,0.56
clic2025,5e5ce435,1024,1024,3.0,8,96947,51.42848952,3.5886530876,1.01,1.27,0.66
clic2025,5e5ce435,1024,1024,4.0,5,73484,44.51085121,4.7956242561,0.06,0.18,0.30
clic2025,5e5ce435,1024,1024,4.0,6,75935,45.26641834,4.6880803108,0.10,0.38,0.34
clic2025,5e5ce435,1024,1024,4.0,7,76049,45.62748082,5.2371096611,0.20,0.50,0.55
clic2025,5e5ce435,1024,1024,4.0,8,72403,44.32232111,5.3175072670,1.02,1.06,0.96
clic2025,5e5ce435,1024,1024,5.0,5,59801,40.52299362,5.8253521919,0.06,0.21,0.25
clic2025,5e5ce435,1024,1024,5.0,6,60964,41.57783801,4.9169673920,0.09,0.37,0.30
clic2025,5e5ce435,1024,1024,5.0,7,61457,41.90430535,4.9171543121,0.20,0.39,0.60
clic2025,5e5ce435,1024,1024,5.0,8,56941,40.28646207,5.4718151093,1.00,1.24,0.71
clic2025,60430844,1024,1024,0.25,5,251068,92.11992731,0.5412918329,0.07,0.18,0.29
clic2025,60430844,1024,1024,0.25,6,250355,92.23719451,0.5387290120,0.07,0.40,0.20
clic2025,60430844,1024,1024,0.25,7,256306,92.31141323,0.5381340384,0.15,0.38,0.31
clic2025,60430844,1024,1024,0.25,8,282152,92.34733083,0.3718621731,0.97,1.06,0.59
clic2025,60430844,1024,1024,0.5,5,136563,90.80306312,0.9856847525,0.06,0.19,0.30
clic2025,60430844,1024,1024,0.5,6,136614,90.94939880,0.9858715534,0.07,0.31,0.26
clic2025,60430844,1024,1024,0.5,7,139649,90.76433001,0.9578199387,0.16,0.33,0.38
clic2025,60430844,1024,1024,0.5,8,146636,91.07359000,0.7499373555,0.99,1.07,0.61
clic2025,60430844,1024,1024,1.0,5,63988,87.74334167,1.5553534031,0.06,0.21,0.26
clic2025,60430844,1024,1024,1.0,6,65378,87.72481171,1.5546548367,0.10,0.35,0.34
clic2025,60430844,1024,1024,1.0,7,65704,87.66887385,1.5716564655,0.18,0.49,0.30
clic2025,60430844,1024,1024,1.0,8,64623,87.66237733,1.4733167887,1.02,1.17,0.58
clic2025,60430844,1024,1024,1.5,5,42742,84.33697288,1.8920214176,0.06,0.16,0.32
clic2025,60430844,1024,1024,1.5,6,44793,84.43618084,1.9011477232,0.09,0.34,0.31
clic2025,60430844,1024,1024,1.5,7,44822,84.54922841,1.9469912052,0.18,0.34,0.43
clic2025,60430844,1024,1024,1.5,8,42758,84.22937109,1.8476577997,1.00,1.07,0.68
clic2025,60430844,1024,1024,2.0,5,32602,81.43501460,2.4963474274,0.06,0.16,0.32
clic2025,60430844,1024,1024,2.0,6,34787,81.48377959,2.2351675034,0.09,0.24,0.44
clic2025,60430844,1024,1024,2.0,7,34582,81.58533423,2.2416749001,0.18,0.47,0.35
clic2025,60430844,1024,1024,2.0,8,32361,80.99069350,2.1958258152,0.99,1.12,0.62
clic2025,60430844,1024,1024,2.5,5,26432,78.78306062,2.9776678085,0.06,0.26,0.22
clic2025,60430844,1024,1024,2.5,6,28257,79.08273509,2.7546277046,0.10,0.34,0.36
clic2025,60430844,1024,1024,2.5,7,28230,78.97721261,2.7530410290,0.18,0.33,0.45
clic2025,60430844,1024,1024,2.5,8,26153,78.21341086,2.7552478313,1.00,1.18,0.57
clic2025,60430844,1024,1024,3.0,5,22556,76.46674438,3.4481329918,0.06,0.20,0.24
clic2025,60430844,1024,1024,3.0,6,24128,76.78063651,3.2241067886,0.09,0.29,0.35
clic2025,60430844,1024,1024,3.0,7,24088,76.75350413,3.2747642994,0.19,0.34,0.62
clic2025,60430844,1024,1024,3.0,8,22683,76.03831549,3.4240520000,1.00,0.94,0.97
clic2025,60430844,1024,1024,4.0,5,17860,72.71194386,3.9907455444,0.06,0.19,0.27
clic2025,60430844,1024,1024,4.0,6,19586,73.48370967,4.0319347382,0.10,0.44,0.28
clic2025,60430844,1024,1024,4.0,7,19648,73.55383171,3.7754809856,0.20,0.45,0.55
clic2025,60430844,1024,1024,4.0,8,18490,72.36680074,3.9196355343,0.98,1.02,0.95
clic2025,60430844,1024,1024,5.0,5,15427,69.71148417,5.2446227074,0.06,0.12,0.33
clic2025,60430844,1024,1024,5.0,6,16586,70.31545893,5.0038127899,0.08,0.38,0.27
clic2025,60430844,1024,1024,5.0,7,16440,70.18022812,4.2897772789,0.18,0.34,0.65
clic2025,60430844,1024,1024,5.0,8,15831,69.32957033,4.5802669525,0.99,1.30,0.61
clic2025,608cb09e,1024,1024,0.25,5,786156,94.19873163,0.5848971009,0.08,0.20,0.33
clic2025,608cb09e,1024,1024,0.25,6,786195,94.15198362,0.5849328041,0.08,0.45,0.20
clic2025,608cb09e,1024,1024,0.25,7,805497,94.29535576,0.6134586334,0.09,0.43,0.26
clic2025,608cb09e,1024,1024,0.25,8,831826,94.53793198,0.4367697835,0.92,1.02,0.73
clic2025,608cb09e,1024,1024,0.5,5,549861,91.00636646,0.8932216763,0.07,0.28,0.25
clic2025,608cb09e,1024,1024,0.5,6,549767,91.04229615,0.8932132125,0.08,0.53,0.14
clic2025,608cb09e,1024,1024,0.5,7,562438,91.26608198,0.9147433639,0.08,0.44,0.24
clic2025,608cb09e,1024,1024,0.5,8,585402,91.78727893,0.8205342889,0.92,1.10,0.60
clic2025,608cb09e,1024,1024,1.0,5,362268,85.81883491,1.5794693232,0.07,0.32,0.18
clic2025,608cb09e,1024,1024,1.0,6,361801,85.81548097,1.5677312613,0.11,0.40,0.41
clic2025,608cb09e,1024,1024,1.0,7,368573,86.09404733,1.5687360764,0.11,0.35,0.43
clic2025,608cb09e,1024,1024,1.0,8,361869,86.16904933,1.3619674444,0.95,1.16,0.66
clic2025,608cb09e,1024,1024,1.5,5,261585,80.10022832,2.1479249001,0.07,0.16,0.29
clic2025,608cb09e,1024,1024,1.5,6,260217,80.14430185,2.1474640369,0.10,0.34,0.41
clic2025,608cb09e,1024,1024,1.5,7,265793,80.48344034,2.1281337738,0.11,0.36,0.42
clic2025,608cb09e,1024,1024,1.5,8,256538,80.56034204,1.8977210522,0.97,1.08,0.74
clic2025,608cb09e,1024,1024,2.0,5,202305,75.69585311,2.4800500870,0.07,0.19,0.32
clic2025,608cb09e,1024,1024,2.0,6,202597,75.70518921,2.5306117535,0.10,0.38,0.36
clic2025,608cb09e,1024,1024,2.0,7,207064,76.17836889,2.5730280876,0.10,0.38,0.33
clic2025,608cb09e,1024,1024,2.0,8,195729,75.45448120,2.5218298435,0.98,1.11,0.65
clic2025,608cb09e,1024,1024,2.5,5,164509,71.93223122,2.9639031887,0.07,0.23,0.27
clic2025,608cb09e,1024,1024,2.5,6,165878,71.95770361,3.1210377216,0.10,0.35,0.37
clic2025,608cb09e,1024,1024,2.5,7,169339,72.56625410,3.1523928642,0.10,0.37,0.40
clic2025,608cb09e,1024,1024,2.5,8,159142,71.62760502,3.2819740772,0.93,1.09,0.64
clic2025,608cb09e,1024,1024,3.0,5,140461,68.78023170,3.4919838905,0.06,0.21,0.23
clic2025,608cb09e,1024,1024,3.0,6,143145,68.86181533,3.3161332607,0.10,0.32,0.42
clic2025,608cb09e,1024,1024,3.0,7,143539,69.11689536,3.3254270554,0.13,0.37,0.47
clic2025,608cb09e,1024,1024,3.0,8,135349,67.76703672,3.3909862041,0.96,1.05,0.74
clic2025,608cb09e,1024,1024,4.0,5,106226,60.81109898,4.0698852539,0.06,0.30,0.21
clic2025,608cb09e,1024,1024,4.0,6,110052,62.30178375,4.2952408791,0.09,0.31,0.36
clic2025,608cb09e,1024,1024,4.0,7,110414,62.41693268,4.2514858246,0.13,0.33,0.51
clic2025,608cb09e,1024,1024,4.0,8,102971,60.19298644,4.3157186508,0.97,1.05,0.77
clic2025,608cb09e,1024,1024,5.0,5,86885,54.21645416,5.0823912621,0.06,0.18,0.30
clic2025,608cb09e,1024,1024,5.0,6,88539,56.85187715,4.9503583908,0.09,0.36,0.30
clic2025,608cb09e,1024,1024,5.0,7,88751,56.98523930,4.9358296394,0.12,0.33,0.44
clic2025,608cb09e,1024,1024,5.0,8,81516,54.00377609,5.3565583229,0.96,1.07,0.72
clic2025,79b1bb29,1024,1024,0.25,5,686886,91.12513309,0.6489305496,0.08,0.16,0.35
clic2025,79b1bb29,1024,1024,0.25,6,686223,91.16233632,0.6487525105,0.08,0.38,0.25
clic2025,79b1bb29,1024,1024,0.25,7,685916,91.69638038,0.6453011036,0.16,0.42,0.36
clic2025,79b1bb29,1024,1024,0.25,8,710965,91.99412698,0.4068138003,0.98,1.09,0.64
clic2025,79b1bb29,1024,1024,0.5,5,454296,88.39359467,1.0018377304,0.08,0.16,0.36
clic2025,79b1bb29,1024,1024,0.5,6,452510,88.22483750,0.9954475164,0.08,0.43,0.24
clic2025,79b1bb29,1024,1024,0.5,7,453018,89.00269356,1.0013005733,0.16,0.35,0.40
clic2025,79b1bb29,1024,1024,0.5,8,471165,89.38946312,0.7561281919,1.01,1.16,0.61
clic2025,79b1bb29,1024,1024,1.0,5,280436,83.21065971,1.4079890251,0.07,0.19,0.31
clic2025,79b1bb29,1024,1024,1.0,6,278338,83.29613841,1.4150465727,0.11,0.32,0.48
clic2025,79b1bb29,1024,1024,1.0,7,277953,83.80504364,1.3969376087,0.19,0.40,0.44
clic2025,79b1bb29,1024,1024,1.0,8,277106,83.96792479,1.4096941948,1.00,1.13,0.67
clic2025,79b1bb29,1024,1024,1.5,5,207470,77.73976164,1.9793926477,0.07,0.15,0.35
clic2025,79b1bb29,1024,1024,1.5,6,205504,78.04644753,2.0002839565,0.10,0.35,0.38
clic2025,79b1bb29,1024,1024,1.5,7,205371,78.60991377,1.9971892834,0.18,0.51,0.27
clic2025,79b1bb29,1024,1024,1.5,8,201058,78.74806897,1.8804857731,1.02,1.20,0.59
clic2025,79b1bb29,1024,1024,2.0,5,164940,72.98070501,2.6575427055,0.07,0.15,0.31
clic2025,79b1bb29,1024,1024,2.0,6,163561,73.56814500,2.6450078487,0.10,0.30,0.38
clic2025,79b1bb29,1024,1024,2.0,7,163374,74.02345011,2.5648946762,0.18,0.43,0.42
clic2025,79b1bb29,1024,1024,2.0,8,157975,73.77418139,2.5689473152,0.99,1.11,0.68
clic2025,79b1bb29,1024,1024,2.5,5,138148,68.97965928,3.3417434692,0.07,0.24,0.26
clic2025,79b1bb29,1024,1024,2.5,6,137642,69.03276369,3.0446004868,0.10,0.31,0.43
clic2025,79b1bb29,1024,1024,2.5,7,137688,69.77114759,3.0405473709,0.18,0.42,0.43
clic2025,79b1bb29,1024,1024,2.5,8,130747,68.91139997,2.9472241402,0.98,1.12,0.63
clic2025,79b1bb29,1024,1024,3.0,5,121929,65.33912791,3.6678695679,0.06,0.16,0.31
clic2025,79b1bb29,1024,1024,3.0,6,121339,65.65095397,3.5517449379,0.10,0.32,0.38
clic2025,79b1bb29,1024,1024,3.0,7,121288,66.14198902,3.6531653404,0.20,0.43,0.44
clic2025,79b1bb29,1024,1024,3.0,8,114106,65.18732115,3.4926774502,1.01,1.18,0.64
clic2025,79b1bb29,1024,1024,4.0,5,96101,56.94847126,4.5515198708,0.06,0.14,0.35
clic2025,79b1bb29,1024,1024,4.0,6,97372,58.43286425,4.9365539551,0.10,0.38,0.32
clic2025,79b1bb29,1024,1024,4.0,7,97459,59.42420478,4.8695292473,0.20,0.36,0.54
clic2025,79b1bb29,1024,1024,4.0,8,90448,57.51501949,5.6245226860,1.01,1.24,0.64
clic2025,79b1bb29,1024,1024,5.0,5,79536,50.26789370,5.5994729996,0.06,0.15,0.32
clic2025,79b1bb29,1024,1024,5.0,6,80517,52.24317134,5.2617921829,0.09,0.26,0.39
clic2025,79b1bb29,1024,1024,5.0,7,80733,52.92446457,5.4393177032,0.19,0.44,0.40
clic2025,79b1bb29,1024,1024,5.0,8,74749,51.03933156,5.4572410583,0.99,1.08,0.73
clic2025,7e499613,1024,1024,0.25,5,425353,93.00754090,0.4702174366,0.07,0.25,0.21
clic2025,7e499613,1024,1024,0.25,6,425436,93.07024488,0.4695274532,0.08,0.33,0.30
clic2025,7e499613,1024,1024,0.25,7,426689,92.96934494,0.4695275724,0.15,0.43,0.17
clic2025,7e499613,1024,1024,0.25,8,422198,92.93149172,0.4119985402,0.95,1.10,0.46
clic2025,7e499613,1024,1024,0.5,5,303939,91.18489313,0.8100368977,0.07,0.24,0.23
clic2025,7e499613,1024,1024,0.5,6,303990,91.26157199,0.8101003766,0.08,0.32,0.30
clic2025,7e499613,1024,1024,0.5,7,304662,91.28554885,0.8125212789,0.16,0.45,0.18
clic2025,7e499613,1024,1024,0.5,8,298653,91.28360270,0.6432843208,0.97,0.94,0.66
clic2025,7e499613,1024,1024,1.0,5,198492,87.51799267,1.3417927027,0.07,0.15,0.35
clic2025,7e499613,1024,1024,1.0,6,199443,87.46169959,1.3466023207,0.10,0.41,0.35
clic2025,7e499613,1024,1024,1.0,7,199571,87.50797578,1.3466023207,0.18,0.32,0.42
clic2025,7e499613,1024,1024,1.0,8,193097,87.26277214,1.2521697283,1.00,1.12,0.57
clic2025,7e499613,1024,1024,1.5,5,149981,83.82686172,1.7555706501,0.06,0.15,0.31
clic2025,7e499613,1024,1024,1.5,6,151066,83.89282127,1.7162950039,0.10,0.30,0.44
clic2025,7e499613,1024,1024,1.5,7,150991,83.88531970,1.7162950039,0.17,0.37,0.34
clic2025,7e499613,1024,1024,1.5,8,144854,83.36981070,1.8602219820,1.01,1.12,0.56
clic2025,7e499613,1024,1024,2.0,5,120208,80.50243757,2.2826526165,0.07,0.21,0.26
clic2025,7e499613,1024,1024,2.0,6,122042,80.52776434,2.4016523361,0.10,0.30,0.40
clic2025,7e499613,1024,1024,2.0,7,121981,80.60045944,2.4016523361,0.17,0.35,0.34
clic2025,7e499613,1024,1024,2.0,8,115496,79.75196732,2.3546099663,1.00,1.18,0.50
clic2025,7e499613,1024,1024,2.5,5,99824,77.31414156,2.6745996475,0.07,0.18,0.31
clic2025,7e499613,1024,1024,2.5,6,102252,77.52829921,2.6631112099,0.10,0.26,0.47
clic2025,7e499613,1024,1024,2.5,7,102483,77.54702231,2.6631112099,0.18,0.33,0.36
clic2025,7e499613,1024,1024,2.5,8,95905,76.30707674,2.8967478275,0.99,1.19,0.45
clic2025,7e499613,1024,1024,3.0,5,86444,74.41741102,3.5573167801,0.06,0.25,0.21
clic2025,7e499613,1024,1024,3.0,6,88998,74.82056014,3.3291683197,0.10,0.38,0.32
clic2025,7e499613,1024,1024,3.0,7,89102,74.82913361,3.4239459038,0.21,0.47,0.55
clic2025,7e499613,1024,1024,3.0,8,84075,73.33606402,3.3673284054,1.00,0.99,0.94
clic2025,7e499613,1024,1024,4.0,5,68310,67.39207584,4.9224615097,0.06,0.19,0.29
clic2025,7e499613,1024,1024,4.0,6,71518,69.44793466,3.9143171310,0.10,0.34,0.36
clic2025,7e499613,1024,1024,4.0,7,71566,69.45065019,3.9127600193,0.22,0.47,0.55
clic2025,7e499613,1024,1024,4.0,8,66373,67.26914947,4.2516241074,1.02,1.12,0.89
clic2025,7e499613,1024,1024,5.0,5,57200,61.73468486,5.4142050743,0.06,0.19,0.29
clic2025,7e499613,1024,1024,5.0,6,58766,64.14176989,5.4677653313,0.09,0.40,0.25
clic2025,7e499613,1024,1024,5.0,7,58967,64.11882891,5.4675655365,0.20,0.47,0.49
clic2025,7e499613,1024,1024,5.0,8,53859,61.30587662,5.1504831314,1.00,1.24,0.71
clic2025,8426ed22,1024,1024,0.25,5,392520,93.16338852,0.4487171769,0.07,0.18,0.28
clic2025,8426ed22,1024,1024,0.25,6,392722,93.11944725,0.4487171769,0.07,0.40,0.25
clic2025,8426ed22,1024,1024,0.25,7,397673,93.15770134,0.4502052069,0.08,0.38,0.28
clic2025,8426ed22,1024,1024,0.25,8,421471,93.27302799,0.3692743480,0.99,1.18,0.60
clic2025,8426ed22,1024,1024,0.5,5,233071,91.10502108,0.7774568796,0.07,0.25,0.22
clic2025,8426ed22,1024,1024,0.5,6,232712,91.07153464,0.7774444818,0.07,0.38,0.19
clic2025,8426ed22,1024,1024,0.5,7,234023,91.08841542,0.7774419188,0.08,0.37,0.26
clic2025,8426ed22,1024,1024,0.5,8,241880,91.29886415,0.7182424068,0.93,1.03,0.64
clic2025,8426ed22,1024,1024,1.0,5,113671,86.81021128,1.2901326418,0.07,0.30,0.17
clic2025,8426ed22,1024,1024,1.0,6,116117,86.84202407,1.2949422598,0.10,0.32,0.41
clic2025,8426ed22,1024,1024,1.0,7,116642,86.90078314,1.2928030491,0.11,0.40,0.39
clic2025,8426ed22,1024,1024,1.0,8,112643,86.86139580,1.2534277439,0.98,1.16,0.61
clic2025,8426ed22,1024,1024,1.5,5,77199,82.73097846,2.0404806137,0.07,0.21,0.27
clic2025,8426ed22,1024,1024,1.5,6,79637,82.95616233,1.8949846029,0.10,0.44,0.23
clic2025,8426ed22,1024,1024,1.5,7,79581,82.92374949,1.8949846029,0.10,0.35,0.38
clic2025,8426ed22,1024,1024,1.5,8,75502,82.49471751,1.7449699640,0.96,1.17,0.53
clic2025,8426ed22,1024,1024,2.0,5,59210,78.69043271,2.2167589664,0.06,0.16,0.34
clic2025,8426ed22,1024,1024,2.0,6,61656,79.10935983,2.1895964146,0.09,0.31,0.33
clic2025,8426ed22,1024,1024,2.0,7,61568,79.11948369,2.1884281635,0.10,0.37,0.33
clic2025,8426ed22,1024,1024,2.0,8,57351,78.32580104,2.1469931602,0.94,1.07,0.61
clic2025,8426ed22,1024,1024,2.5,5,47271,74.55228704,2.6045231819,0.06,0.20,0.25
clic2025,8426ed22,1024,1024,2.5,6,49576,75.10834441,2.5389165878,0.10,0.34,0.36
clic2025,8426ed22,1024,1024,2.5,7,49603,75.13909118,2.5389165878,0.10,0.31,0.41
clic2025,8426ed22,1024,1024,2.5,8,45807,73.98918895,2.6308507919,0.93,1.15,0.53
clic2025,8426ed22,1024,1024,3.0,5,39194,70.49988471,3.1220846176,0.06,0.16,0.31
clic2025,8426ed22,1024,1024,3.0,6,41398,71.25472265,2.9728574753,0.10,0.25,0.41
clic2025,8426ed22,1024,1024,3.0,7,41430,71.24937872,2.9778554440,0.12,0.32,0.49
clic2025,8426ed22,1024,1024,3.0,8,38645,69.98180000,3.0000720024,0.97,1.16,0.67
clic2025,8426ed22,1024,1024,4.0,5,29600,61.02787912,4.1795816422,0.06,0.13,0.31
clic2025,8426ed22,1024,1024,4.0,6,32088,64.36662800,3.5553102493,0.10,0.40,0.31
